date,time,item_name,transaction_type,own_cup,surcharge,customer_id
2022-02-16,07:21:34,Iced Coffee,Takeout,False,False,18863
2022-02-16,07:30:52,Iced Latte,Takeout,False,False,28073
2022-02-16,07:50:41,Chai Latte,Takeout,True,False,17910
2022-02-16,08:13:02,Iced Latte,Dine-in,True,False,28224
2022-02-16,08:35:09,Iced Latte,Takeout,False,False,20800
2022-02-16,09:11:42,Iced Matcha Latte,Dine-in,False,False,11377
2022-02-16,09:13:46,Cappuccino,Dine-in,False,False,28495
2022-02-16,09:13:46,Reusable Coffee Cup,Dine-in,N/A,False,28495
2022-02-16,09:30:39,Cappuccino,Takeout,False,False,24737
2022-02-16,10:15:02,Cold Brew,Takeout,True,False,7962
2022-02-16,10:25:43,Chai Latte,Takeout,True,False,10167
2022-02-16,10:25:43,Reusable Coffee Cup,Takeout,N/A,False,10167
2022-02-16,10:53:00,Iced Latte,Takeout,False,False,7388
2022-02-16,11:31:02,Iced Matcha Latte,Takeout,True,False,13746
2022-02-16,12:18:50,Hot Chocolate,Takeout,False,False,25702
2022-02-16,12:19:39,Matcha Latte,Takeout,False,False,19260
2022-02-16,12:23:36,Espresso,Takeout,False,False,18308
2022-02-16,13:25:59,Cappuccino,Dine-in,False,False,4147
2022-02-16,13:31:47,Latte,Dine-in,False,False,21059
2022-02-16,13:49:23,Latte,Takeout,True,False,16888
2022-02-16,14:16:53,Iced Matcha Latte,Dine-in,False,False,17559
2022-02-17,07:01:10,Hot Chocolate,Dine-in,False,False,25419
2022-02-17,07:24:04,Iced Latte,Dine-in,False,False,24208
2022-02-17,07:38:28,Hot Chocolate,Takeout,False,False,25825
2022-02-17,07:52:34,Iced Coffee,Takeout,False,False,5900
2022-02-17,08:17:14,Mocha,Dine-in,True,False,5958
2022-02-17,08:24:06,Espresso,Dine-in,True,False,10167
2022-02-17,08:33:26,Espresso,Takeout,True,False,28864
2022-02-17,08:59:16,Iced Matcha Latte,Takeout,False,False,13777
2022-02-17,09:12:36,Flat White,Takeout,True,False,18978
2022-02-17,09:31:48,Mocha,Takeout,True,False,18632
2022-02-17,09:33:13,Iced Latte,Takeout,False,False,6137
2022-02-17,09:37:11,Iced Matcha Latte,Dine-in,False,False,22643
2022-02-17,09:38:20,Mocha,Takeout,False,False,21627
2022-02-17,09:41:24,Iced Latte,Takeout,False,False,25377
2022-02-17,09:44:32,Americano,Takeout,False,False,14899
2022-02-17,10:02:33,Chai Latte,Takeout,True,False,5972
2022-02-17,10:16:37,Green Tea,Takeout,False,False,9040
2022-02-17,10:33:29,Iced Latte,Takeout,False,False,15423
2022-02-17,10:53:02,Iced Coffee,Takeout,False,False,26417
2022-02-17,10:59:41,Chai Latte,Dine-in,False,False,23119
2022-02-17,11:00:27,Matcha Latte,Dine-in,True,False,23702
2022-02-17,12:31:32,Americano,Takeout,False,False,1319
2022-02-17,12:33:49,Hot Chocolate,Takeout,False,False,15449
2022-02-17,12:59:34,Matcha Latte,Takeout,False,False,16702
2022-02-17,13:06:49,Iced Matcha Latte,Dine-in,False,False,18672
2022-02-17,13:30:40,Espresso,Dine-in,True,False,14651
2022-02-17,13:53:02,Iced Matcha Latte,Takeout,False,False,10426
2022-02-17,13:54:30,Iced Coffee,Dine-in,False,False,6262
2022-02-17,14:01:57,Americano,Takeout,False,False,12694
2022-02-17,14:21:29,Matcha Latte,Dine-in,False,False,23616
2022-02-17,14:32:51,Americano,Takeout,True,False,8996
2022-02-17,15:22:50,Latte,Dine-in,False,False,27965
2022-02-17,15:35:18,Green Tea,Takeout,False,False,7757
2022-02-17,15:39:57,Iced Latte,Dine-in,True,False,17378
2022-02-17,15:55:08,Mocha,Takeout,True,False,4147
2022-02-17,15:57:20,Green Tea,Takeout,False,False,6585
2022-02-18,07:19:37,Iced Matcha Latte,Takeout,False,False,29492
2022-02-18,07:31:25,Iced Matcha Latte,Takeout,False,False,29529
2022-02-18,07:50:30,Chai Latte,Takeout,True,False,28495
2022-02-18,07:54:12,Mocha,Dine-in,False,False,2465
2022-02-18,08:05:53,Espresso,Takeout,False,False,15947
2022-02-18,08:11:10,Cold Brew,Dine-in,False,False,25377
2022-02-18,08:43:07,Cappuccino,Takeout,False,False,1709
2022-02-18,08:47:01,Mocha,Takeout,True,False,4126
2022-02-18,08:52:56,Hot Chocolate,Takeout,True,False,25702
2022-02-18,09:18:47,Cappuccino,Takeout,False,False,16696
2022-02-18,09:22:19,Chai Latte,Takeout,True,False,12485
2022-02-18,09:23:02,Matcha Latte,Takeout,False,False,904
2022-02-18,09:27:28,Iced Matcha Latte,Dine-in,True,False,11609
2022-02-18,09:57:34,Green Tea,Takeout,True,False,23890
2022-02-18,09:59:30,Green Tea,Dine-in,False,False,6168
2022-02-18,10:36:16,Iced Matcha Latte,Takeout,True,False,16010
2022-02-18,10:55:06,Americano,Takeout,False,False,1657
2022-02-18,11:16:50,Americano,Takeout,True,False,16972
2022-02-18,11:21:36,Iced Coffee,Takeout,False,False,7004
2022-02-18,11:47:42,Iced Matcha Latte,Dine-in,False,False,13126
2022-02-18,12:52:30,Latte,Takeout,False,False,20784
2022-02-18,14:26:11,Cold Brew,Takeout,False,False,16562
2022-02-18,15:34:31,Espresso,Dine-in,True,False,18978
2022-02-18,15:42:56,Green Tea,Takeout,True,False,28902
2022-02-19,07:48:43,Iced Coffee,Dine-in,True,False,3573
2022-02-19,07:51:48,Americano,Dine-in,True,False,24721
2022-02-19,08:38:19,Latte,Dine-in,False,False,2465
2022-02-19,09:30:48,Iced Coffee,Takeout,False,False,11519
2022-02-19,10:18:46,Latte,Dine-in,False,False,904
2022-02-19,10:18:46,Coffee Beans (1 lb),Dine-in,N/A,False,904
2022-02-19,10:22:05,Iced Latte,Takeout,False,False,6041
2022-02-19,11:05:14,Americano,Takeout,False,False,8952
2022-02-19,11:19:48,Latte,Dine-in,False,False,11532
2022-02-19,11:31:05,Matcha Latte,Takeout,False,False,25702
2022-02-19,11:31:05,Reusable Coffee Cup,Takeout,N/A,False,25702
2022-02-19,11:52:10,Matcha Latte,Takeout,False,False,3760
2022-02-19,12:02:43,Iced Coffee,Takeout,False,False,19026
2022-02-19,12:04:38,Cappuccino,Takeout,True,False,28509
2022-02-19,12:40:10,Iced Coffee,Dine-in,False,False,20890
2022-02-19,12:43:36,Iced Matcha Latte,Dine-in,True,False,26088
2022-02-19,12:54:55,Green Tea,Takeout,False,False,15789
2022-02-19,13:04:19,Americano,Takeout,False,False,4335
2022-02-19,13:29:35,Hot Chocolate,Takeout,True,False,14762
2022-02-19,14:21:02,Hot Chocolate,Takeout,True,False,13931
2022-02-19,15:19:37,Cappuccino,Takeout,False,False,22398
2022-02-19,15:30:57,Chai Latte,Takeout,False,False,2458
2022-02-20,07:08:51,Americano,Takeout,True,False,21661
2022-02-20,07:54:16,Iced Coffee,Takeout,True,False,4694
2022-02-20,08:02:36,Iced Matcha Latte,Takeout,True,False,19026
2022-02-20,08:02:36,Tote Bag,Takeout,N/A,False,19026
2022-02-20,08:09:09,Chai Latte,Dine-in,True,False,25158
2022-02-20,08:27:19,Chai Latte,Takeout,False,False,6262
2022-02-20,08:27:19,Coffee Beans (1 lb),Takeout,N/A,False,6262
2022-02-20,08:39:52,Mocha,Dine-in,True,False,29013
2022-02-20,08:46:11,Chai Latte,Takeout,True,False,948
2022-02-20,08:55:24,Matcha Latte,Takeout,False,False,3760
2022-02-20,09:20:19,Flat White,Dine-in,True,False,13316
2022-02-20,09:39:39,Iced Matcha Latte,Takeout,False,False,10167
2022-02-20,09:50:51,Mocha,Takeout,True,False,3552
2022-02-20,10:25:28,Mocha,Dine-in,False,False,26088
2022-02-20,10:46:29,Mocha,Takeout,False,False,12587
2022-02-20,11:38:32,Cold Brew,Takeout,True,False,11323
2022-02-20,12:06:34,Green Tea,Takeout,False,False,25702
2022-02-20,12:16:00,Iced Matcha Latte,Takeout,True,False,23550
2022-02-20,12:16:00,Reusable Coffee Cup,Takeout,N/A,False,23550
2022-02-20,12:16:37,Espresso,Takeout,False,False,18500
2022-02-20,13:07:06,Mocha,Dine-in,True,False,9779
2022-02-20,13:28:21,Latte,Takeout,True,False,4884
2022-02-20,13:43:34,Espresso,Takeout,True,False,14571
2022-02-20,14:44:24,Iced Coffee,Takeout,False,False,4252
2022-02-20,15:04:10,Latte,Takeout,True,False,18667
2022-02-21,07:04:02,Espresso,Takeout,True,False,25059
2022-02-21,07:08:06,Chai Latte,Takeout,True,False,10167
2022-02-21,07:22:11,Cappuccino,Takeout,True,False,18544
2022-02-21,07:38:42,Hot Chocolate,Dine-in,False,False,16682
2022-02-21,07:44:43,Flat White,Takeout,True,False,28495
2022-02-21,07:44:43,Reusable Coffee Cup,Takeout,N/A,False,28495
2022-02-21,07:49:01,Americano,Dine-in,True,False,13614
2022-02-21,07:50:31,Iced Coffee,Takeout,False,False,10242
2022-02-21,07:53:52,Mocha,Takeout,False,False,7226
2022-02-21,07:59:39,Chai Latte,Takeout,False,False,25702
2022-02-21,08:01:20,Hot Chocolate,Takeout,False,False,27798
2022-02-21,08:17:28,Espresso,Takeout,False,False,23227
2022-02-21,08:35:22,Latte,Takeout,False,False,11980
2022-02-21,08:52:24,Matcha Latte,Dine-in,True,False,4616
2022-02-21,09:11:32,Iced Matcha Latte,Takeout,False,False,17910
2022-02-21,09:24:46,Matcha Latte,Takeout,False,False,3760
2022-02-21,09:28:45,Hot Chocolate,Dine-in,False,False,24356
2022-02-21,09:36:00,Iced Matcha Latte,Takeout,True,False,19253
2022-02-21,10:15:41,Espresso,Dine-in,True,False,16702
2022-02-21,10:30:04,Flat White,Takeout,True,False,8081
2022-02-21,10:30:57,Hot Chocolate,Takeout,False,False,24899
2022-02-21,10:33:42,Iced Coffee,Takeout,False,False,29100
2022-02-21,10:36:51,Americano,Takeout,False,False,15423
2022-02-21,11:15:05,Espresso,Takeout,False,False,29798
2022-02-21,12:01:56,Mocha,Takeout,False,False,6260
2022-02-21,12:08:19,Iced Coffee,Takeout,False,False,18598
2022-02-21,12:24:25,Iced Coffee,Dine-in,True,False,13141
2022-02-21,12:55:17,Cold Brew,Takeout,False,False,23065
2022-02-21,13:49:24,Iced Matcha Latte,Dine-in,False,False,24689
2022-02-21,14:04:39,Iced Latte,Takeout,False,False,1997
2022-02-21,14:39:33,Flat White,Takeout,True,False,14110
2022-02-21,15:32:29,Green Tea,Takeout,False,False,6605
2022-02-22,07:16:59,Americano,Dine-in,False,False,25811
2022-02-22,07:54:38,Iced Matcha Latte,Takeout,False,False,29566
2022-02-22,08:30:36,Iced Coffee,Dine-in,False,False,5498
2022-02-22,08:44:34,Hot Chocolate,Takeout,False,False,4147
2022-02-22,08:44:34,Tote Bag,Takeout,N/A,False,4147
2022-02-22,09:02:48,Iced Coffee,Dine-in,False,False,24488
2022-02-22,09:14:53,Cappuccino,Takeout,False,False,24899
2022-02-22,09:18:51,Green Tea,Takeout,True,False,17910
2022-02-22,09:26:42,Iced Latte,Takeout,False,False,9416
2022-02-22,09:28:49,Mocha,Takeout,False,False,7692
2022-02-22,09:50:30,Latte,Dine-in,True,False,18632
2022-02-22,10:15:03,Espresso,Takeout,False,False,10751
2022-02-22,10:17:04,Americano,Dine-in,True,False,22630
2022-02-22,10:39:25,Espresso,Takeout,False,False,19319
2022-02-22,10:48:40,Green Tea,Takeout,False,False,14571
2022-02-22,10:53:14,Flat White,Takeout,True,False,10167
2022-02-22,11:00:56,Flat White,Takeout,False,False,22262
2022-02-22,11:15:39,Iced Latte,Takeout,False,False,28235
2022-02-22,11:18:36,Chai Latte,Dine-in,True,False,16702
2022-02-22,11:40:51,Matcha Latte,Takeout,False,False,25702
2022-02-22,11:40:51,Coffee Beans (1 lb),Takeout,N/A,False,25702
2022-02-22,12:10:37,Chai Latte,Takeout,False,False,25004
2022-02-22,12:29:13,Flat White,Takeout,False,False,27360
2022-02-22,12:29:27,Cappuccino,Dine-in,False,False,23194
2022-02-22,12:51:17,Mocha,Takeout,False,False,8763
2022-02-22,13:00:19,Cold Brew,Takeout,True,False,21003
2022-02-22,13:06:17,Iced Latte,Takeout,False,False,16276
2022-02-22,13:19:15,Iced Latte,Takeout,False,False,26600
2022-02-22,13:49:09,Iced Matcha Latte,Dine-in,True,False,23550
2022-02-22,14:25:07,Iced Coffee,Takeout,False,False,20820
2022-02-22,14:50:39,Iced Coffee,Takeout,True,False,12142
2022-02-22,14:57:39,Mocha,Takeout,True,False,15371
2022-02-22,15:22:50,Iced Coffee,Takeout,False,False,20890
2022-02-23,07:01:08,Cold Brew,Takeout,False,False,29229
2022-02-23,07:03:52,Iced Latte,Takeout,True,False,9882
2022-02-23,07:08:54,Iced Latte,Takeout,True,False,5395
2022-02-23,07:09:41,Espresso,Takeout,True,False,5709
2022-02-23,07:23:06,Cappuccino,Takeout,False,False,16615
2022-02-23,07:30:36,Iced Matcha Latte,Takeout,False,False,7253
2022-02-23,07:33:16,Iced Matcha Latte,Dine-in,False,False,2058
2022-02-23,07:46:39,Iced Coffee,Dine-in,False,False,27760
2022-02-23,07:50:18,Americano,Takeout,False,False,7467
2022-02-23,07:51:04,Cold Brew,Takeout,False,False,27292
2022-02-23,08:11:29,Iced Matcha Latte,Takeout,True,False,11609
2022-02-23,08:21:34,Espresso,Takeout,True,False,17456
2022-02-23,08:35:56,Espresso,Takeout,False,False,24356
2022-02-23,08:56:22,Iced Latte,Takeout,False,False,14341
2022-02-23,09:05:09,Chai Latte,Takeout,False,False,28495
2022-02-23,09:05:09,Reusable Coffee Cup,Takeout,N/A,False,28495
2022-02-23,09:50:39,Iced Matcha Latte,Dine-in,False,False,4445
2022-02-23,09:51:45,Latte,Takeout,False,False,18227
2022-02-23,09:59:40,Iced Matcha Latte,Takeout,True,False,24899
2022-02-23,10:12:12,Iced Coffee,Takeout,False,False,16330
2022-02-23,10:17:20,Mocha,Takeout,False,False,4535
2022-02-23,10:42:56,Green Tea,Takeout,True,False,1775
2022-02-23,11:04:22,Hot Chocolate,Takeout,True,False,8684
2022-02-23,11:14:43,Iced Matcha Latte,Takeout,False,False,23516
2022-02-23,11:41:31,Iced Matcha Latte,Takeout,False,False,18736
2022-02-23,11:58:44,Chai Latte,Takeout,True,False,19067
2022-02-23,12:52:16,Latte,Takeout,True,False,9670
2022-02-23,13:35:48,Iced Coffee,Takeout,True,False,29798
2022-02-23,13:37:02,Iced Coffee,Takeout,True,False,25702
2022-02-23,13:37:02,Coffee Beans (1 lb),Takeout,N/A,False,25702
2022-02-23,13:44:05,Iced Latte,Dine-in,False,False,20890
2022-02-23,13:58:45,Espresso,Dine-in,True,False,26646
2022-02-24,07:17:08,Iced Latte,Dine-in,False,False,26887
2022-02-24,07:47:51,Cappuccino,Takeout,True,False,15629
2022-02-24,08:12:20,Green Tea,Takeout,False,False,3976
2022-02-24,08:19:09,Iced Matcha Latte,Dine-in,False,False,3760
2022-02-24,08:29:07,Americano,Takeout,True,False,5962
2022-02-24,08:43:29,Cappuccino,Takeout,False,False,5176
2022-02-24,09:30:19,Iced Coffee,Dine-in,True,False,22251
2022-02-24,09:53:29,Iced Latte,Takeout,False,False,4153
2022-02-24,10:10:05,Iced Coffee,Takeout,True,False,20890
2022-02-24,10:10:05,Reusable Coffee Cup,Takeout,N/A,False,20890
2022-02-24,11:42:19,Iced Coffee,Takeout,True,False,22161
2022-02-24,12:40:54,Mocha,Takeout,False,False,27360
2022-02-24,12:43:46,Hot Chocolate,Takeout,True,False,24558
2022-02-24,12:55:06,Chai Latte,Takeout,True,False,13757
2022-02-24,12:55:21,Espresso,Takeout,False,False,25982
2022-02-24,12:56:00,Cold Brew,Dine-in,True,False,10192
2022-02-24,13:03:22,Iced Coffee,Takeout,False,False,4612
2022-02-24,14:00:07,Matcha Latte,Takeout,True,False,5900
2022-02-24,14:03:36,Cappuccino,Takeout,False,False,24356
2022-02-24,14:39:28,Iced Matcha Latte,Dine-in,False,False,22505
2022-02-24,14:42:54,Mocha,Takeout,False,False,25861
2022-02-24,14:48:54,Cold Brew,Dine-in,False,False,17910
2022-02-24,15:06:50,Cold Brew,Dine-in,True,False,4723
2022-02-24,15:14:58,Green Tea,Dine-in,False,False,16702
2022-02-24,15:14:58,Tote Bag,Dine-in,N/A,False,16702
2022-02-24,15:15:17,Espresso,Takeout,False,False,10746
2022-02-24,15:34:52,Iced Matcha Latte,Takeout,False,False,14762
2022-02-25,07:07:23,Iced Latte,Takeout,False,False,19026
2022-02-25,07:09:33,Iced Matcha Latte,Takeout,True,False,20890
2022-02-25,07:13:00,Iced Matcha Latte,Takeout,False,False,27470
2022-02-25,07:32:41,Iced Matcha Latte,Takeout,True,False,25747
2022-02-25,07:42:56,Cappuccino,Takeout,True,False,2274
2022-02-25,07:55:14,Iced Coffee,Takeout,False,False,5093
2022-02-25,08:07:31,Espresso,Dine-in,False,False,17086
2022-02-25,08:24:18,Iced Coffee,Dine-in,False,False,5900
2022-02-25,08:24:18,Tote Bag,Dine-in,N/A,False,5900
2022-02-25,08:30:11,Latte,Takeout,True,False,26191
2022-02-25,08:50:09,Iced Coffee,Takeout,False,False,7226
2022-02-25,09:02:12,Iced Coffee,Takeout,True,False,24899
2022-02-25,09:21:44,Americano,Takeout,True,False,14571
2022-02-25,09:28:15,Cold Brew,Takeout,False,False,28312
2022-02-25,09:32:19,Green Tea,Takeout,False,False,904
2022-02-25,09:45:24,Iced Coffee,Dine-in,False,False,6089
2022-02-25,09:52:30,Iced Matcha Latte,Takeout,False,False,16579
2022-02-25,10:00:56,Chai Latte,Dine-in,False,False,17910
2022-02-25,10:20:04,Mocha,Takeout,False,False,14651
2022-02-25,10:24:47,Latte,Takeout,True,False,15371
2022-02-25,10:24:47,Coffee Beans (1 lb),Takeout,N/A,False,15371
2022-02-25,10:33:55,Iced Latte,Takeout,False,False,22630
2022-02-25,10:52:12,Cappuccino,Dine-in,True,False,4294
2022-02-25,10:57:32,Iced Coffee,Takeout,True,False,10763
2022-02-25,11:17:58,Latte,Takeout,True,False,17005
2022-02-25,11:33:43,Green Tea,Takeout,False,False,9544
2022-02-25,11:37:49,Americano,Dine-in,False,False,172
2022-02-25,12:12:25,Green Tea,Takeout,True,False,4147
2022-02-25,12:25:20,Mocha,Takeout,True,False,2254
2022-02-25,13:06:20,Cold Brew,Dine-in,False,False,13848
2022-02-25,13:06:20,Reusable Coffee Cup,Dine-in,N/A,False,13848
2022-02-25,13:11:10,Iced Coffee,Takeout,False,False,3573
2022-02-25,13:13:52,Iced Latte,Dine-in,False,False,18033
2022-02-25,15:04:12,Espresso,Takeout,False,False,1387
2022-02-25,15:04:27,Espresso,Takeout,False,False,1489
2022-02-26,07:04:00,Chai Latte,Takeout,False,False,11377
2022-02-26,07:16:42,Hot Chocolate,Takeout,False,False,6262
2022-02-26,07:18:43,Green Tea,Takeout,True,False,17586
2022-02-26,08:13:12,Iced Matcha Latte,Dine-in,True,False,4445
2022-02-26,08:14:47,Americano,Dine-in,False,False,24356
2022-02-26,09:30:10,Hot Chocolate,Dine-in,False,False,12885
2022-02-26,09:47:55,Iced Latte,Dine-in,False,False,5900
2022-02-26,09:51:13,Americano,Takeout,True,False,27965
2022-02-26,10:56:29,Cappuccino,Takeout,True,False,7661
2022-02-26,10:58:44,Iced Matcha Latte,Takeout,False,False,3184
2022-02-26,11:06:16,Latte,Takeout,True,False,9163
2022-02-26,11:11:11,Mocha,Dine-in,True,False,3552
2022-02-26,11:11:20,Iced Matcha Latte,Dine-in,False,False,10167
2022-02-26,11:30:00,Cold Brew,Takeout,True,False,26088
2022-02-26,11:34:39,Iced Matcha Latte,Dine-in,False,False,12253
2022-02-26,12:14:54,Cold Brew,Dine-in,True,False,25702
2022-02-26,12:36:17,Cappuccino,Takeout,False,False,29356
2022-02-26,13:15:47,Iced Coffee,Takeout,False,False,25158
2022-02-26,13:51:14,Flat White,Takeout,True,False,16171
2022-02-26,15:28:18,Green Tea,Takeout,False,False,21477
2022-02-26,15:36:48,Iced Matcha Latte,Takeout,True,False,23375
2022-02-27,07:04:14,Flat White,Takeout,True,False,14571
2022-02-27,07:53:06,Chai Latte,Dine-in,True,False,21519
2022-02-27,08:04:39,Iced Matcha Latte,Takeout,False,False,26094
2022-02-27,08:06:40,Chai Latte,Takeout,True,False,7981
2022-02-27,08:15:18,Matcha Latte,Takeout,False,False,27904
2022-02-27,08:15:35,Iced Latte,Takeout,True,False,3760
2022-02-27,08:17:47,Mocha,Takeout,True,False,13185
2022-02-27,08:43:38,Cappuccino,Takeout,True,False,12232
2022-02-27,09:15:12,Chai Latte,Dine-in,False,False,19534
2022-02-27,09:40:13,Cold Brew,Takeout,False,False,20890
2022-02-27,09:47:23,Cold Brew,Dine-in,False,False,24488
2022-02-27,10:22:39,Cold Brew,Takeout,True,False,10745
2022-02-27,10:46:54,Hot Chocolate,Dine-in,False,False,1219
2022-02-27,10:49:13,Iced Matcha Latte,Takeout,False,False,14478
2022-02-27,11:02:17,Cappuccino,Takeout,False,False,7055
2022-02-27,11:35:17,Green Tea,Takeout,False,False,21224
2022-02-27,12:28:03,Iced Matcha Latte,Takeout,True,False,26088
2022-02-27,12:34:20,Iced Coffee,Takeout,False,False,948
2022-02-27,13:27:46,Cappuccino,Takeout,False,False,21020
2022-02-27,13:52:07,Latte,Takeout,False,False,24356
2022-02-27,13:53:14,Iced Latte,Takeout,False,False,23616
2022-02-27,13:53:52,Hot Chocolate,Takeout,False,False,25702
2022-02-27,15:07:02,Iced Matcha Latte,Dine-in,True,False,9783
2022-02-28,07:10:02,Iced Matcha Latte,Dine-in,False,False,16702
2022-02-28,07:10:02,Tote Bag,Dine-in,N/A,False,16702
2022-02-28,07:30:25,Americano,Takeout,True,False,16008
2022-02-28,07:41:33,Matcha Latte,Takeout,True,False,3760
2022-02-28,07:48:52,Chai Latte,Takeout,False,False,5704
2022-02-28,07:53:55,Matcha Latte,Takeout,False,False,10688
2022-02-28,07:55:25,Cold Brew,Takeout,True,False,10893
2022-02-28,08:13:32,Iced Coffee,Takeout,True,False,16696
2022-02-28,08:48:01,Green Tea,Dine-in,True,False,904
2022-02-28,08:48:37,Cappuccino,Takeout,False,False,8666
2022-02-28,09:04:05,Americano,Takeout,False,False,25702
2022-02-28,09:06:41,Matcha Latte,Dine-in,False,False,15600
2022-02-28,09:31:43,Matcha Latte,Takeout,True,False,4798
2022-02-28,09:38:13,Chai Latte,Dine-in,True,False,25747
2022-02-28,09:43:11,Chai Latte,Dine-in,False,False,10751
2022-02-28,10:00:51,Cappuccino,Takeout,True,False,22232
2022-02-28,10:12:50,Iced Coffee,Dine-in,True,False,23053
2022-02-28,11:04:33,Iced Matcha Latte,Dine-in,False,False,3881
2022-02-28,11:23:02,Espresso,Takeout,True,False,25567
2022-02-28,11:37:08,Espresso,Takeout,True,False,12418
2022-02-28,11:45:28,Iced Matcha Latte,Dine-in,True,False,20890
2022-02-28,11:45:28,Coffee Beans (1 lb),Dine-in,N/A,False,20890
2022-02-28,12:06:45,Latte,Takeout,False,False,15449
2022-02-28,12:30:17,Mocha,Takeout,False,False,7757
2022-02-28,12:48:01,Latte,Takeout,False,False,23375
2022-02-28,12:54:59,Iced Matcha Latte,Takeout,False,False,8877
2022-02-28,13:24:49,Iced Matcha Latte,Takeout,True,False,8690
2022-02-28,13:28:48,Chai Latte,Takeout,False,False,12666
2022-02-28,13:39:14,Iced Latte,Dine-in,False,False,3391
2022-02-28,13:39:44,Green Tea,Takeout,False,False,24637
2022-02-28,14:07:49,Chai Latte,Takeout,True,False,23550
2022-02-28,14:11:52,Hot Chocolate,Dine-in,True,False,1051
2022-02-28,14:50:31,Iced Latte,Dine-in,False,False,18015
2022-02-28,14:51:34,Latte,Takeout,True,False,14538
2022-02-28,15:03:07,Flat White,Takeout,False,False,14571
2022-02-28,15:03:07,Tote Bag,Takeout,N/A,False,14571
2022-02-28,15:14:08,Cappuccino,Dine-in,False,False,3168
2022-02-28,15:24:29,Matcha Latte,Takeout,True,False,22047
2022-02-28,15:41:24,Green Tea,Takeout,True,False,24356
2022-03-01,07:01:26,Mocha,Takeout,True,False,23631
2022-03-01,07:08:31,Green Tea,Takeout,True,False,23645
2022-03-01,07:14:19,Green Tea,Takeout,False,False,17983
2022-03-01,07:22:55,Americano,Takeout,False,False,13272
2022-03-01,07:32:17,Espresso,Takeout,False,False,3633
2022-03-01,07:42:37,Chai Latte,Takeout,True,False,11609
2022-03-01,07:42:40,Green Tea,Dine-in,True,False,11310
2022-03-01,07:48:19,Iced Latte,Takeout,False,False,2259
2022-03-01,07:54:32,Flat White,Takeout,False,False,24356
2022-03-01,08:03:00,Cappuccino,Takeout,False,False,9139
2022-03-01,08:14:45,Green Tea,Takeout,False,False,3760
2022-03-01,08:21:35,Latte,Takeout,False,False,10572
2022-03-01,08:25:01,Cappuccino,Takeout,False,False,24899
2022-03-01,08:45:10,Matcha Latte,Dine-in,True,False,17807
2022-03-01,08:45:39,Matcha Latte,Takeout,False,False,28495
2022-03-01,08:45:39,Reusable Coffee Cup,Takeout,N/A,False,28495
2022-03-01,09:03:26,Chai Latte,Dine-in,False,False,25158
2022-03-01,09:12:04,Cappuccino,Takeout,True,False,23087
2022-03-01,09:26:35,Iced Latte,Takeout,False,False,27007
2022-03-01,09:30:43,Iced Coffee,Dine-in,False,False,28913
2022-03-01,09:32:43,Cappuccino,Takeout,True,False,16696
2022-03-01,09:35:53,Iced Matcha Latte,Dine-in,False,False,3592
2022-03-01,09:38:46,Iced Matcha Latte,Takeout,False,False,9922
2022-03-01,09:59:59,Cappuccino,Takeout,False,False,14044
2022-03-01,10:12:07,Cold Brew,Takeout,False,False,8204
2022-03-01,10:17:37,Hot Chocolate,Dine-in,False,False,3546
2022-03-01,10:56:32,Iced Latte,Takeout,True,False,6378
2022-03-01,11:01:07,Iced Matcha Latte,Dine-in,True,False,11825
2022-03-01,11:01:07,Coffee Beans (1 lb),Dine-in,N/A,False,11825
2022-03-01,11:15:33,Green Tea,Dine-in,False,False,4147
2022-03-01,11:29:09,Americano,Dine-in,False,False,8763
2022-03-01,11:37:45,Latte,Dine-in,True,False,28498
2022-03-01,11:54:56,Americano,Takeout,False,False,19466
2022-03-01,12:08:29,Iced Matcha Latte,Dine-in,True,False,25835
2022-03-01,12:33:53,Cappuccino,Dine-in,True,False,1683
2022-03-01,12:51:59,Iced Coffee,Takeout,True,False,8577
2022-03-01,12:56:06,Green Tea,Dine-in,True,False,22285
2022-03-01,12:58:43,Cold Brew,Takeout,True,False,4002
2022-03-01,13:02:52,Green Tea,Takeout,False,False,27360
2022-03-01,13:13:18,Cold Brew,Takeout,True,False,23767
2022-03-01,13:30:28,Iced Coffee,Takeout,False,False,14176
2022-03-01,13:31:42,Chai Latte,Dine-in,False,False,16750
2022-03-01,13:38:22,Iced Coffee,Takeout,False,False,26429
2022-03-01,14:22:01,Matcha Latte,Takeout,False,False,12070
2022-03-01,14:23:27,Mocha,Takeout,True,False,15371
2022-03-01,14:44:11,Iced Latte,Takeout,True,False,13874
2022-03-01,14:57:45,Iced Matcha Latte,Dine-in,False,False,28249
2022-03-01,15:41:52,Flat White,Takeout,True,False,13373
2022-03-01,15:55:40,Mocha,Dine-in,False,False,23715
2022-03-02,07:21:09,Iced Coffee,Dine-in,False,False,3255
2022-03-02,07:21:44,Latte,Dine-in,False,False,29758
2022-03-02,07:31:13,Iced Matcha Latte,Takeout,False,False,27283
2022-03-02,07:36:52,Matcha Latte,Takeout,True,False,19553
2022-03-02,07:42:25,Mocha,Dine-in,True,False,29587
2022-03-02,07:46:24,Flat White,Takeout,True,False,12044
2022-03-02,07:58:02,Cappuccino,Dine-in,True,False,13252
2022-03-02,08:23:25,Iced Latte,Takeout,True,False,5954
2022-03-02,09:32:24,Cappuccino,Takeout,False,False,5307
